"","Duration","Treatment","VideoTime","VoteProbability","NewsDays","BidenNominee","TrumpNominee","StemMajor","HumanitiesMajor","ParentsInfluence","HSGPA","Ideology","Class","TrumpCharges"
"960",221,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"961",414,0,68.381,4,0,TRUE,TRUE,FALSE,FALSE,3,5,5,3,6
"962",133,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"963",86696,1,87.171,5,4,TRUE,FALSE,FALSE,FALSE,3,5,4,3,5
"964",170121,1,0,4,1,FALSE,TRUE,FALSE,FALSE,5,5,2,2,5
"965",754,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"966",145,1,11.998,5,NA,FALSE,TRUE,TRUE,FALSE,2,4,5,3,4
"967",362,0,158.708,4,3,TRUE,TRUE,TRUE,TRUE,3,5,5,2,6
"968",252,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"969",233,0,2.848,3,3,TRUE,TRUE,FALSE,FALSE,5,5,1,1,6
"970",88,1,0,5,1,TRUE,TRUE,TRUE,FALSE,5,5,4,2,5
"971",98,1,0,1,NA,FALSE,TRUE,FALSE,TRUE,4,4,3,2,5
"972",108,0,2.076,3,3,TRUE,TRUE,FALSE,FALSE,2,5,3,3,4
"973",136,1,58.142,5,3,TRUE,TRUE,TRUE,TRUE,2,5,4,2,5
"974",18142,1,0,3,2,TRUE,TRUE,TRUE,TRUE,2,4,3,3,6
"975",17529,0,2524.712,4,4,TRUE,TRUE,FALSE,FALSE,2,4,4,NA,4
"976",10,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"977",109,1,2.115,4,4,TRUE,FALSE,FALSE,FALSE,2,5,4,2,5
"978",41,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"979",11,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"980",7,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"981",26,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"982",8,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"983",595,0,147.209,5,NA,TRUE,TRUE,TRUE,TRUE,5,5,2,3,6
"984",27620,0,0,4,3,TRUE,TRUE,FALSE,TRUE,3,5,4,2,2
"985",553,1,0,5,2,TRUE,TRUE,TRUE,FALSE,2,3,5,3,5
"986",349,1,167.405,5,4,TRUE,TRUE,FALSE,FALSE,3,5,4,2,3
"987",143,0,37.22,2,0,FALSE,FALSE,TRUE,FALSE,2,NA,6,2,4
"988",396,0,197.81,5,6,TRUE,TRUE,FALSE,TRUE,5,5,5,3,4
"989",291,0,58.961,5,1,TRUE,FALSE,TRUE,TRUE,3,4,4,3,5
"990",2277,1,66.777,3,NA,FALSE,FALSE,FALSE,FALSE,2,NA,NA,NA,5
"991",123,1,38.148,5,3,TRUE,TRUE,FALSE,FALSE,5,5,5,3,6
"992",76628,0,51.658,5,4,TRUE,FALSE,FALSE,TRUE,3,5,5,2,4
"993",7,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"994",402,0,272.985,5,3,TRUE,TRUE,TRUE,FALSE,4,5,5,3,5
"995",24596,1,127.01,5,3,TRUE,TRUE,TRUE,TRUE,2,5,5,3,5
"996",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"997",25,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"998",363,0,309.671,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"999",353,1,41.452,5,6,TRUE,TRUE,FALSE,TRUE,1,4,5,2,8
"1000",520,1,161.345,5,5,TRUE,TRUE,FALSE,FALSE,3,5,4,2,5
"1001",1151,0,276.225,5,7,TRUE,TRUE,FALSE,FALSE,1,4,5,2,6
"1002",388,0,131.965,5,2,TRUE,FALSE,TRUE,FALSE,3,4,5,2,6
"1003",284,0,71.165,5,0,TRUE,TRUE,FALSE,TRUE,5,5,5,1,5
"1004",15,1,6.288,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1005",13,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1006",6,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1007",6,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1008",16,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1009",377,0,89.839,5,3,TRUE,TRUE,FALSE,FALSE,3,3,3,2,5
"1010",3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1011",2811,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1012",548,1,233.537,1,0,TRUE,TRUE,FALSE,FALSE,3,3,4,2,5
"1013",908,1,623.947,5,1,TRUE,TRUE,FALSE,TRUE,3,3,3,2,5
"1014",430,0,180.237,5,NA,TRUE,TRUE,FALSE,FALSE,2,3,5,2,5
"1015",8,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1016",4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1017",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1018",644,0,133.075,1,0,TRUE,TRUE,TRUE,FALSE,4,4,2,3,4
"1019",732,1,473.69,2,1,TRUE,TRUE,TRUE,FALSE,2,4,3,3,3
"1020",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1021",3531,0,58.993,4,3,FALSE,TRUE,FALSE,FALSE,3,5,2,3,5
"1022",483,1,198.567,1,4,TRUE,TRUE,FALSE,FALSE,2,3,2,2,5
"1023",6712,0,681.587,1,4,TRUE,TRUE,FALSE,FALSE,3,5,3,3,5
"1024",209,1,85.087,1,3,TRUE,TRUE,TRUE,FALSE,2,4,4,2,6
"1025",7,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1026",5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1027",23,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1028",349,0,151.625,1,3,TRUE,FALSE,FALSE,FALSE,3,4,5,3,6
"1029",7997,0,173.592,2,4,TRUE,TRUE,FALSE,FALSE,4,4,2,3,4
"1030",536,1,303.568,1,1,TRUE,TRUE,TRUE,FALSE,2,4,4,3,6
"1031",25084,1,303.746,4,4,TRUE,TRUE,TRUE,FALSE,3,5,3,2,4
"1032",16,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1033",91769,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1034",226,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1035",39027,1,249.696,3,2,FALSE,FALSE,TRUE,FALSE,3,4,4,2,7
"1036",247,0,239.217,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1037",325,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1038",183,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1039",1119,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1040",5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1041",6,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1042",260,0,102.909,4,3,TRUE,TRUE,FALSE,FALSE,2,5,4,3,7
"1043",42310,0,241.435,1,2,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1044",62,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1045",9,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1046",519740,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1047",8,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1048",5798,1,129.195,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1049",20,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1050",7,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1051",7,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1052",1734,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1053",3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1054",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1055",260,1,161.509,1,NA,TRUE,FALSE,TRUE,FALSE,3,5,3,2,6
"1056",199,0,95.661,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1057",429,1,0,1,0,FALSE,FALSE,FALSE,FALSE,2,4,3,2,7
"1058",10,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1059",166960,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1060",41,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1061",6,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1062",3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1063",21,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1064",3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1065",24,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1066",20,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1067",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1068",16,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1069",12,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1070",6718,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1071",4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1072",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1073",13,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1074",46,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1075",14,0,-0.103,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1076",1444,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1077",33,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1078",6,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1079",6540,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1080",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1081",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1082",4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1083",204,0,181.359,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1084",163,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1085",22,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1086",1,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1087",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1088",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1089",1,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1090",22,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1091",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1092",681357,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1093",6,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1094",8,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1095",22,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1096",16,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1097",9,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1098",3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1099",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1100",884,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1101",3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1102",10,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1103",5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1104",22,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1105",11,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1106",9,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1107",24,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1108",6,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1109",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1110",12,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1111",3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1112",15,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1113",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1114",10,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1115",491,1,3.454,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1116",8,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1117",5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1118",3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1119",3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1120",4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1121",7,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1122",6,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1123",10,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1124",9,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1125",6601,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1126",272,0,96.999,5,0,TRUE,TRUE,TRUE,FALSE,3,4,5,3,6
"1127",12,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1128",3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1129",704,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1130",12,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1131",23,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1132",460,0,242.332,5,1,TRUE,FALSE,TRUE,TRUE,3,5,5,2,7
"1133",515,1,307.253,5,3,TRUE,TRUE,FALSE,FALSE,3,5,5,2,8
"1134",207,0,128.643,5,7,TRUE,TRUE,TRUE,FALSE,4,5,4,2,6
"1135",420041,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1136",499,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1137",1315,0,616.076,5,0,TRUE,TRUE,TRUE,FALSE,2,3,4,2,7
"1138",4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1139",8,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1140",233,0,167.787,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1141",19,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1142",276,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1143",103,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1144",16,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1145",10,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1146",5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1147",3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1148",8,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1149",3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1150",5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1151",4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1152",401,1,25.248,5,1,TRUE,TRUE,FALSE,FALSE,1,4,4,1,7
"1153",8448,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1154",11,0,0.88,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1155",17,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1156",19,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1157",3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1158",924,1,118.12,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1159",12,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1160",4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1161",7,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1162",8,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1163",6,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1164",6534,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1165",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1166",241,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1167",5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1168",358,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1169",38,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1170",11,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1171",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1172",13,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1173",13,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1174",4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1175",97689,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1176",8,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1177",9,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1178",9,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1179",9,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1180",334892,0,122.749,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1181",3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1182",8,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1183",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1184",10,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1185",7,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1186",2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1187",13,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1188",8,1,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
"1189",127,0,42.966,1,0,TRUE,TRUE,TRUE,FALSE,1,5,3,1,5
"1190",3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5
